category,asin,description,ean,mpn,brand,upc,sold_items,url,sold,ebayID,price
,,,,,,Does not apply,"[{'date': '2017-09-14 08:17:50', 'ebayID': '6', 'price': 7.59, 'quantity': u'1'}, {'date': '2017-09-13 08:19:00', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-09-12 14:13:37', 'ebayID': '6', 'price': 7.99, 'quantity': u'2'}, {'date': '2017-09-06 18:58:32', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-09-03 18:20:12', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-08-16 00:17:41', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-08-12 16:56:31', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-08-12 13:54:31', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-08-03 12:31:40', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-08-02 15:59:02', 'ebayID': '6', 'price': 7.99, 'quantity': u'2'}, {'date': '2017-07-24 14:17:56', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-07-23 10:19:29', 'ebayID': '6', 'price': 7.99, 'quantity': u'2'}, {'date': '2017-07-22 13:35:39', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-07-15 09:55:18', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-06-14 12:42:02', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-05-27 09:47:43', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}, {'date': '2017-05-23 12:22:48', 'ebayID': '6', 'price': 7.99, 'quantity': u'1'}]",http://www.ebay.com/itm/6-Black-Widow-Spider-Fake-Halloween-Big-Large-Web-Decor-Prop-Plastic-Rubber-NEW-/301980687749?hash=item464f739d85:g:LQkAAOSwxCxT4-8D,76 ,6,7.99
,,,,,,034689017189,"[{'date': '2017-09-07 13:24:10', 'ebayID': '9', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-06-19 20:41:23', 'ebayID': '9', 'price': 4.99, 'quantity': u'1'}]",http://www.ebay.com/itm/9-pc-Set-HALLOWEEN-Party-Decoration-Prop-PAPER-TABLETOP-GRAVEYARD-Tombstones-/130959970335?hash=item1e7dd2901f:g:YQgAAOxyPc5R-pNY,52 ,9,4.99
,,,,,,34689015482,"[{'date': '2017-09-17 08:52:01',
 'ebayID': '130950541375',
 'price': 4.69,
 'quantity': u'1'}, {'date': '2017-08-11 12:52:51',
 'ebayID': '130950541375',
 'price': 4.69,
 'quantity': u'1'}, {'date': '2017-07-27 06:58:58',
 'ebayID': '130950541375',
 'price': 4.69,
 'quantity': u'3'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Beistle-Retro-Styled-WITCH-Harvest-MOON-CENTERPIECE-/130950541375?hash=item1e7d42b03f:g:XBMAAMXQHRFR6EQx,51 ,130950541375,4.69
,,,,,,,"[{'date': '2017-09-17 20:21:10', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 20:09:32', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 19:49:50', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 18:36:38', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 15:48:52', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 15:21:36', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 14:47:04', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 14:03:21', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 12:32:36', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 11:24:12', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 09:47:40', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-17 02:53:18', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-16 17:59:30', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-16 15:20:58', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-16 14:49:07', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-16 12:58:17', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-16 12:01:48', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-16 11:52:30', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-16 10:09:17', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-16 09:14:12', 'ebayID': '2', 'price': 9.99, 'quantity': u'2'}, {'date': '2017-09-16 09:13:16', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-16 03:04:23', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-15 18:07:17', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-15 12:24:33', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-15 12:16:49', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-15 11:23:54', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-15 10:08:27', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-14 20:25:42', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-14 19:59:35', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-14 10:47:31', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-14 09:38:56', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-13 18:30:22', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-13 15:54:47', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-13 14:25:10', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-13 12:13:06', 'ebayID': '2', 'price': 9.99, 'quantity': u'2'}, {'date': '2017-09-13 10:25:44', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-12 08:58:28', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-12 08:02:08', 'ebayID': '2', 'price': 9.99, 'quantity': u'2'}, {'date': '2017-09-12 00:01:57', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-11 18:05:43', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-11 12:16:36', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-11 00:04:31', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-10 21:28:51', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}, {'date': '2017-09-10 19:26:54', 'ebayID': '2', 'price': 9.99, 'quantity': u'1'}]",http://www.ebay.com/itm/2-GREY-SKELETON-BIRD-HALLOWEEN-PROP-SPOOKY-Posable-Home-Decor-FREE-SHIPPING-/182755431897?epid=2196262668&hash=item2a8d1295d9:g:htoAAOSwhURZgYL6,11 ,2,9.99
,,,,,,0792713132542,"[{'date': '2017-09-18 07:09:43',
 'ebayID': '263127316269',
 'price': 19.89,
 'quantity': u'1'}, {'date': '2017-09-17 14:48:20',
 'ebayID': '263127316269',
 'price': 19.98,
 'quantity': u'1'}, {'date': '2017-09-16 18:16:56',
 'ebayID': '263127316269',
 'price': 19.98,
 'quantity': u'1'}, {'date': '2017-09-16 09:44:34',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-16 07:28:07',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-15 15:44:14',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-14 20:56:26',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-13 11:49:44',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-13 10:41:34',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-12 07:52:20',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-11 10:32:07',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-11 08:09:59',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'2'}, {'date': '2017-09-10 16:08:44',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-06 22:45:45',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-06 19:44:17',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-06 09:51:24',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-03 18:34:02',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-09-02 18:59:46',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-31 09:08:01',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-30 16:18:19',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-30 13:21:36',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-30 12:58:37',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-29 17:28:11',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-29 16:26:19',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'2'}, {'date': '2017-08-28 20:12:48',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-28 11:17:11',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-27 13:13:26',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-27 11:38:44',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-26 14:41:17',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-25 20:44:54',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-25 01:57:39',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-24 22:05:39',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-24 19:46:03',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-24 01:02:36',
 'ebayID': '263127316269',
 'price': 19.56,
 'quantity': u'1'}, {'date': '2017-08-23 20:02:17',
 'ebayID': '263127316269',
 'price': 19.56,
 'quantity': u'2'}, {'date': '2017-08-23 19:24:26',
 'ebayID': '263127316269',
 'price': 19.56,
 'quantity': u'1'}, {'date': '2017-08-20 19:50:37',
 'ebayID': '263127316269',
 'price': 19.56,
 'quantity': u'1'}, {'date': '2017-08-20 19:19:37',
 'ebayID': '263127316269',
 'price': 19.56,
 'quantity': u'1'}, {'date': '2017-08-20 10:41:06',
 'ebayID': '263127316269',
 'price': 19.56,
 'quantity': u'1'}, {'date': '2017-08-19 11:59:58',
 'ebayID': '263127316269',
 'price': 19.65,
 'quantity': u'1'}, {'date': '2017-08-16 12:03:36',
 'ebayID': '263127316269',
 'price': 19.92,
 'quantity': u'1'}, {'date': '2017-08-14 12:01:38',
 'ebayID': '263127316269',
 'price': 19.74,
 'quantity': u'1'}, {'date': '2017-08-11 17:24:50',
 'ebayID': '263127316269',
 'price': 19.56,
 'quantity': u'2'}]",http://www.ebay.com/itm/Halloween-Witches-Hats-SET-OF-3-Hanging-String-Light-Yard-Outdoor-Decoration-/263127316269?epid=2162214534&hash=item3d439c372d:g:cooAAOSwr7tZhjfi,47 ,263127316269,19.89
,,,,,,887600232860,"[{'date': '2017-08-31 20:28:49', 'ebayID': '6', 'price': 6.99, 'quantity': u'1'}]",http://www.ebay.com/itm/6-pc-Set-HALLOWEEN-Decor-Prop-Spooky-Sheer-Fabric-HANGING-GHOSTS-NEW-/141893985472?hash=item21098a64c0:g:kywAAMXQwwlSBBVQ,46 ,6,6.99
,,,,,,034689018285,"[{'date': '2017-09-16 21:06:35',
 'ebayID': '131240971925',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-25 10:10:46',
 'ebayID': '131240971925',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-21 02:26:46',
 'ebayID': '131240971925',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-17 13:45:34',
 'ebayID': '131240971925',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-12 09:31:49',
 'ebayID': '131240971925',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-07 14:19:10',
 'ebayID': '131240971925',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-03 23:35:46',
 'ebayID': '131240971925',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-05-30 12:23:20',
 'ebayID': '131240971925',
 'price': 3.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-HANGING-TISSUE-Vampire-BAT-24-inch-Wingspan-/131240971925?hash=item1e8e924e95:g:084AAOSwEK9TwhbM,43 ,131240971925,3.99
,,,,,,Does not apply,,http://www.ebay.com/itm/Halloween-Deco-Mesh-BOO-Wreath-Ghost-Spider-Jack-O-Lantern-Pumpkin-Door-Decor-/142088274441?hash=item21151f0209:g:ByAAAOSw7EJZg61c,45 ,142088274441,39.99
,,,,,,,,http://www.ebay.com/itm/Hogwarts-House-Banners-Harry-Potter-Gifts-Halloween-Decorations-Costume-Party-/361502600924?var=&epid=710160780&hash=item542b3beedc:m:m9vlPOy5iw4V7N9Xk7nScng,220 ,361502600924,11.79
,,,,,,,"[{'date': '2017-09-18 05:58:40',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-17 20:52:36',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-17 12:06:13',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-17 11:36:21',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-16 09:56:09',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-16 08:54:35',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-15 14:28:13',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-15 03:48:38',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-14 23:35:55',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-13 14:25:46',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-12 19:30:59',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-12 15:16:21',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-12 08:13:41',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-12 04:53:53',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-11 07:29:48',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-10 04:32:04',
 'ebayID': '322693400964',
 'price': 8.26,
 'quantity': u'1'}, {'date': '2017-09-09 22:08:18',
 'ebayID': '322693400964',
 'price': 8.2,
 'quantity': u'1'}, {'date': '2017-09-09 19:42:47',
 'ebayID': '322693400964',
 'price': 8.26,
 'quantity': u'1'}, {'date': '2017-09-09 18:48:45',
 'ebayID': '322693400964',
 'price': 8.26,
 'quantity': u'1'}, {'date': '2017-09-09 16:48:19',
 'ebayID': '322693400964',
 'price': 8.26,
 'quantity': u'1'}, {'date': '2017-09-09 06:42:40',
 'ebayID': '322693400964',
 'price': 8.26,
 'quantity': u'1'}, {'date': '2017-09-08 14:17:25',
 'ebayID': '322693400964',
 'price': 8.26,
 'quantity': u'1'}, {'date': '2017-09-08 11:32:12',
 'ebayID': '322693400964',
 'price': 8.26,
 'quantity': u'1'}, {'date': '2017-09-08 09:35:11',
 'ebayID': '322693400964',
 'price': 8.2,
 'quantity': u'1'}, {'date': '2017-09-08 07:53:34',
 'ebayID': '322693400964',
 'price': 8.21,
 'quantity': u'1'}, {'date': '2017-09-07 20:22:07',
 'ebayID': '322693400964',
 'price': 8.26,
 'quantity': u'1'}, {'date': '2017-09-07 20:18:25',
 'ebayID': '322693400964',
 'price': 8.26,
 'quantity': u'1'}, {'date': '2017-09-07 11:29:08',
 'ebayID': '322693400964',
 'price': 8.26,
 'quantity': u'1'}, {'date': '2017-09-07 10:32:47',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-05 06:04:21',
 'ebayID': '322693400964',
 'price': 7.77,
 'quantity': u'1'}, {'date': '2017-09-04 13:50:52',
 'ebayID': '322693400964',
 'price': 7.77,
 'quantity': u'1'}, {'date': '2017-09-03 17:13:15',
 'ebayID': '322693400964',
 'price': 7.77,
 'quantity': u'1'}, {'date': '2017-09-03 17:03:14',
 'ebayID': '322693400964',
 'price': 7.77,
 'quantity': u'1'}, {'date': '2017-09-03 12:46:49',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-03 10:19:03',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-03 00:49:18',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-01 17:54:50',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-09-01 10:27:49',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-08-31 13:49:57',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}, {'date': '2017-08-29 18:01:23',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'2'}, {'date': '2017-08-29 17:29:59',
 'ebayID': '322693400964',
 'price': 7.76,
 'quantity': u'1'}]",http://www.ebay.com/itm/Skeleton-Restroom-Door-Cover-Halloween-Prop-Accessory-Decoration-Indoor-Outdoor-/322693400964?hash=item4b22068984:g:b88AAOSwUkdZpbQ7,4 ,322693400964,7.76
,,,,,,Does not apply,"[{'date': '2017-09-15 17:10:06',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2017-09-13 00:11:47',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2017-09-09 18:08:44',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'4'}, {'date': '2017-09-04 01:05:29',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'2'}, {'date': '2017-09-01 13:26:46',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2017-08-30 13:50:19',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2017-08-29 23:13:31',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2017-08-26 07:39:52',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2017-08-26 04:17:55',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2017-08-24 21:57:37',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2017-08-24 11:12:44',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2017-08-20 20:55:58',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'1'}, {'date': '2017-08-13 20:15:15',
 'ebayID': '192162764295',
 'price': 8.49,
 'quantity': u'2'}, {'date': '2017-07-21 10:35:55',
 'ebayID': '192162764295',
 'price': 7.99,
 'quantity': u'1'}, {'date': '2017-07-20 19:25:26',
 'ebayID': '192162764295',
 'price': 7.99,
 'quantity': u'1'}, {'date': '2017-07-09 16:49:11',
 'ebayID': '192162764295',
 'price': 7.49,
 'quantity': u'1'}, {'date': '2017-07-03 17:13:35',
 'ebayID': '192162764295',
 'price': 7.49,
 'quantity': u'1'}, {'date': '2017-06-22 11:11:22',
 'ebayID': '192162764295',
 'price': 7.49,
 'quantity': u'4'}]",http://www.ebay.com/itm/BLOODY-HALLOWEEN-LIGHT-UP-HAND-HAUNTED-HOUSE-FLICKERING-FINGERNAILS-PROP-/192162764295?hash=item2cbdcb1607:g:iOUAAOSwENxXnQ-o,42 ,192162764295,8.49
,,,,,,887600789340,"[{'date': '2016-10-10 22:02:12',
 'ebayID': '131227487333',
 'price': 26.27,
 'quantity': u'1'}, {'date': '2016-10-05 10:33:01',
 'ebayID': '131227487333',
 'price': 26.27,
 'quantity': u'1'}, {'date': '2016-09-26 16:10:42',
 'ebayID': '131227487333',
 'price': 26.27,
 'quantity': u'1'}, {'date': '2016-09-26 03:37:35',
 'ebayID': '131227487333',
 'price': 26.27,
 'quantity': u'1'}, {'date': '2016-09-25 12:55:16',
 'ebayID': '131227487333',
 'price': 26.27,
 'quantity': u'1'}, {'date': '2016-08-15 10:09:26',
 'ebayID': '131227487333',
 'price': 26.27,
 'quantity': u'3'}, {'date': '2016-07-05 14:17:12',
 'ebayID': '131227487333',
 'price': 27.95,
 'quantity': u'1'}, {'date': '2016-06-17 10:54:06',
 'ebayID': '131227487333',
 'price': 27.95,
 'quantity': u'2'}, {'date': '2015-10-29 14:08:10',
 'ebayID': '131227487333',
 'price': 25.46,
 'quantity': u'1'}, {'date': '2015-10-24 18:31:45',
 'ebayID': '131227487333',
 'price': 25.46,
 'quantity': u'2'}, {'date': '2015-10-20 17:09:54',
 'ebayID': '131227487333',
 'price': 29.95,
 'quantity': u'1'}, {'date': '2015-10-13 03:12:54',
 'ebayID': '131227487333',
 'price': 25.46,
 'quantity': u'1'}, {'date': '2015-09-30 09:18:20',
 'ebayID': '131227487333',
 'price': 29.95,
 'quantity': u'1'}, {'date': '2015-09-24 17:36:12',
 'ebayID': '131227487333',
 'price': 29.95,
 'quantity': u'1'}, {'date': '2015-08-11 12:48:23',
 'ebayID': '131227487333',
 'price': 29.95,
 'quantity': u'3'}, {'date': '2014-10-24 13:43:19',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'2'}, {'date': '2014-10-20 19:59:06',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-10-20 08:05:12',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'2'}, {'date': '2014-10-19 09:11:38',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-10-18 19:20:13',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-10-18 16:41:45',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-10-18 09:55:15',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-10-18 06:20:00',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'2'}, {'date': '2014-10-15 22:04:55',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-10-15 20:31:43',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-10-14 11:51:47',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-10-11 06:19:02',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-10-05 20:15:15',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-10-05 04:29:02',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-09-26 08:00:22',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-09-21 21:55:14',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}, {'date': '2014-07-17 14:27:09',
 'ebayID': '131227487333',
 'price': 24.95,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Haunted-House-Decoration-Prop-Creepy-HAIRY-SPIDER-w-LED-LIGHT-UP-EYES-/131227487333?epid=710172482&hash=item1e8dc48c65:g:kqYAAOSwFL9Tri3v,41 ,131227487333,27.95
,,,,,,400001549438,"[{'date': '2017-09-04 00:37:59',
 'ebayID': '272402552536',
 'price': 19.95,
 'quantity': u'1'}, {'date': '2017-09-01 10:58:11',
 'ebayID': '272402552536',
 'price': 19.95,
 'quantity': u'1'}, {'date': '2017-08-29 16:26:44',
 'ebayID': '272402552536',
 'price': 14.95,
 'quantity': u'1'}, {'date': '2017-08-03 08:51:02',
 'ebayID': '272402552536',
 'price': 14.95,
 'quantity': u'2'}, {'date': '2017-08-01 18:51:13',
 'ebayID': '272402552536',
 'price': 14.95,
 'quantity': u'1'}, {'date': '2017-07-31 04:32:57',
 'ebayID': '272402552536',
 'price': 14.95,
 'quantity': u'1'}, {'date': '2017-07-29 13:09:02',
 'ebayID': '272402552536',
 'price': 14.95,
 'quantity': u'1'}, {'date': '2017-07-13 09:12:17',
 'ebayID': '272402552536',
 'price': 14.95,
 'quantity': u'1'}, {'date': '2017-07-03 08:46:21',
 'ebayID': '272402552536',
 'price': 14.95,
 'quantity': u'1'}, {'date': '2017-06-25 13:08:50',
 'ebayID': '272402552536',
 'price': 14.95,
 'quantity': u'1'}]",http://www.ebay.com/itm/NEW-Day-of-the-Dead-Wreath-Halloween-Decor-/272402552536?hash=item3f6c7516d8:g:7a4AAOSwPCVX9UhH,39 ,272402552536,19.95
,,,,,,Does not apply,,http://www.ebay.com/itm/Dobson-the-Butler-animated-life-size-prop-made-in-the-USA-Halloween-statue-NEW-/361342896019?hash=item5421b70793:m:mFynrN_Dwdtre37afMRezeQ,38 ,361342896019,299.99
